Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,71.009918,71.785393,70.694321,71.713257,65.60333299999999,2050400
2014-01-02,71.59603100000001,72.37150600000001,70.99188199999999,71.25338,65.182632,2778400
2014-01-03,71.280434,71.992783,71.0009,71.009918,64.959923,2125200
2014-01-06,72.416588,72.425606,71.235344,71.677185,65.570335,3997600
2014-01-07,71.73129300000001,72.02885400000001,71.370605,71.96573599999999,65.834312,3116100
2014-01-08,71.605049,71.623085,70.15329,70.486923,64.481499,4731200
2014-01-09,70.577095,70.577095,69.44094100000001,70.126244,64.151543,3748700
2014-01-10,70.162308,70.685303,69.80162,70.378723,64.38253,2899100
2014-01-13,70.243462,70.486923,69.026146,69.19747199999999,63.301894999999995,4459800
2014-01-14,69.242561,70.00901800000001,69.04418199999999,69.909828,63.953559999999996,3468100
2014-01-15,70.063118,70.243462,69.33273299999999,69.59423100000001,63.664848,3766400
2014-01-16,69.729485,69.84671,69.278633,69.576195,63.648346,2068900
2014-01-17,69.972946,69.972946,69.242561,69.40486899999999,63.491627,3135900
2014-01-21,69.918846,70.315598,68.863838,69.567177,63.640106,4060800
2014-01-22,69.702438,70.081154,69.513077,69.954918,63.99482,2420800
2014-01-23,69.567177,69.567177,68.358879,68.638412,62.790459,8823200
2014-01-24,68.016228,68.1064,66.708748,66.726784,61.041709999999995,8932100
2014-01-27,66.65464,66.90711999999999,65.996391,66.104599,60.472538,5944200
2014-01-28,66.239853,66.375114,65.770966,66.104599,60.472538,4722000
2014-01-29,65.85211899999999,66.483315,65.52750400000001,65.85211899999999,60.241566000000006,4274100
2014-01-30,66.041481,66.80793800000001,65.924255,66.411179,60.752998,5357400
2014-01-31,67.448151,68.223625,65.951309,67.637512,61.874855000000004,10605000
2014-02-03,67.79982,67.79982,66.122635,66.50135,60.835487,8287600
2014-02-04,66.880074,67.38503299999999,66.735802,67.186653,61.462387,4147900
2014-02-05,66.90711999999999,67.042381,65.915237,66.09558100000001,60.464291,5730600
2014-02-06,66.40216099999999,67.177635,66.131653,66.780884,61.09120600000001,4600700
2014-02-07,67.204689,67.781784,66.816956,67.691612,61.92433199999999,4708300
2014-02-10,67.592422,67.64653,66.89810899999999,67.62849399999999,61.866592000000004,3957200
2014-02-11,67.565376,68.313797,67.49324,68.169525,62.361523,4878400
2014-02-12,68.620377,68.70153,68.250679,68.548241,62.707969999999996,3374700
2014-02-13,68.205589,68.64743,67.926056,68.476105,62.641994,5764400
2014-02-14,68.575294,69.23354300000001,68.223625,68.908928,63.037921999999995,5616600
2014-02-18,68.9991,69.026146,67.85392,68.89089200000001,63.021427,3467000
2014-02-19,68.755638,69.657349,68.557259,68.944992,63.070923,4256000
2014-02-20,68.944992,69.134354,68.449051,68.872856,63.004943999999995,4133100
2014-02-21,68.59333000000001,68.620377,67.31289699999999,67.448151,61.701614,5837800
2014-02-24,67.610458,69.260597,67.610458,68.476105,62.641994,7012800
2014-02-25,68.088371,68.12443499999999,66.591522,67.475204,61.72635699999999,6238600
2014-02-26,67.204689,67.439133,66.60054000000001,67.033363,61.322166,4070100
2014-02-27,67.177635,67.637512,66.97024499999999,67.357979,61.619125,5921300
2014-02-28,67.592422,69.792603,67.511269,69.467987,63.549369999999996,7119000
2014-03-03,69.0532,69.96392800000001,68.81875600000001,69.449951,63.532864000000004,4378400
2014-03-04,70.10820799999999,70.468887,69.549141,70.189362,64.20929,3249800
2014-03-05,70.10820799999999,70.468887,69.522095,69.864746,63.912319,3349400
2014-03-06,69.837692,70.649231,69.684402,70.541031,64.530975,2068900
2014-03-07,70.928764,71.307487,70.568077,71.289452,65.215637,4011800
2014-03-10,71.082054,71.25338,70.541031,71.15419,65.09189599999999,2700900
2014-03-11,71.244362,71.343552,70.090172,70.40576899999999,64.407249,3541300
2014-03-12,69.69341999999999,70.00901800000001,69.08025400000001,69.711449,63.985153000000004,5366200
2014-03-13,69.66636700000001,69.720467,67.204689,67.790802,62.222267,8685900
2014-03-14,67.862938,68.214607,67.042381,67.26780699999999,61.742245,4384200
2014-03-17,66.979263,67.592422,65.915237,66.789902,61.303593000000006,6680800
2014-03-18,67.09648100000001,67.709648,66.85302,66.988281,61.485682999999995,3862900
2014-03-19,66.934174,67.19567099999999,66.357079,66.717766,61.237384999999996,4549500
2014-03-20,66.60955799999999,66.997292,66.104599,66.474304,61.01393100000001,5436700
2014-03-21,67.186653,67.64653,66.83498399999999,67.150589,61.634659,6220100
2014-03-24,67.222725,67.718666,66.60955799999999,66.862038,61.369801,3406900
2014-03-25,67.348961,67.592422,67.114517,67.430115,61.89122,2964600
2014-03-26,67.75473000000001,68.070335,67.26780699999999,67.421097,61.882934999999996,3350000
2014-03-27,67.40306899999999,68.719566,67.348961,68.557259,62.92576999999999,4880100
2014-03-28,69.062218,70.063118,68.566277,70.03607199999999,64.283112,4223600
2014-03-31,70.243462,70.33363299999999,69.711449,70.216408,64.448631,4029200
2014-04-01,70.17132600000001,70.55905899999999,69.69341999999999,70.387733,64.60588100000001,3250300
2014-04-02,70.541031,70.883682,70.315598,70.739403,64.928673,3623700
2014-04-03,70.739403,71.15419,70.378723,70.477905,64.688644,3157400
2014-04-04,70.90171099999999,71.641121,70.59513100000001,71.19928,65.350769,4082200
2014-04-07,70.820557,70.982864,69.531113,69.603249,63.885830000000006,4294300
2014-04-08,69.431923,70.784492,69.377815,70.441841,64.655548,3946000
2014-04-09,70.658249,71.118126,70.072136,71.018936,65.185242,2948800
2014-04-10,71.009918,71.66816700000001,70.486923,70.883682,65.061089,3511400
2014-04-11,70.513977,71.118126,70.063118,70.477905,64.688644,3969800
2014-04-14,70.694321,72.064926,70.486923,71.69522099999999,65.805977,4695700
2014-04-15,71.758339,73.137962,71.541931,72.777275,66.799141,4652300
2014-04-16,73.20108,73.715057,72.714157,73.30027,67.279175,3898500
2014-04-17,73.516685,74.616776,73.17403399999999,74.274124,68.173058,5141500
2014-04-21,74.138863,74.436432,73.796211,74.337242,68.230965,2544300
2014-04-22,73.94049100000001,74.535614,73.59783900000001,74.14788100000001,68.057167,2188100
2014-04-23,74.075745,74.977455,74.03065500000001,74.526604,68.40477800000001,3708200
2014-04-24,74.842201,74.842201,73.976555,74.733994,68.59513100000001,5841900
2014-04-25,74.60775799999999,75.581604,74.229034,75.266006,69.08345,5376500
2014-04-28,72.44364200000001,72.578903,69.495041,69.711449,63.985153000000004,12013700
2014-04-29,70.387733,71.87556500000001,69.73850300000001,70.432823,64.64726999999999,8038100
2014-04-30,70.33363299999999,71.082054,69.89179200000001,70.811539,64.994873,4195700
2014-05-01,70.89269300000001,71.46077700000001,70.55905899999999,71.055008,65.218346,4120900
2014-05-02,71.208298,72.560867,71.009918,71.59603100000001,65.714928,3772100
2014-05-05,71.46979499999999,72.524796,71.235344,72.02885400000001,66.112206,3155100
2014-05-06,72.29937,72.714157,71.95671800000001,72.20018,66.26944,2346800
2014-05-07,72.47069499999999,73.047791,72.137062,72.750229,66.774315,2193100
2014-05-08,72.623985,72.966637,72.344452,72.416588,66.468102,2833400
2014-05-09,72.569885,72.669075,71.88458299999999,72.14608,66.21979499999999,2871800
2014-05-12,72.344452,73.020737,72.12804399999999,72.515778,66.559128,2564100
2014-05-13,72.642021,73.417496,72.587914,73.336342,67.312286,3399600
2014-05-14,73.228134,73.570786,72.876465,73.065826,67.06398,3861200
2014-05-15,72.831383,73.047791,72.04689,72.533813,66.575676,5217500
2014-05-16,72.587914,73.841301,72.425606,73.60685,67.56059300000001,5016800
2014-05-19,73.264198,74.34626,73.17403399999999,74.210999,68.11509699999999,3469900
2014-05-20,74.066727,74.373306,73.886383,74.003609,67.924736,4097600
2014-05-21,74.120827,75.040581,74.03065500000001,74.265106,68.164757,3145700
2014-05-22,74.292152,74.60775799999999,73.83228299999999,74.30117,68.19787600000001,2307900
2014-05-23,74.59874,74.842201,73.615868,73.850319,67.78405,2721900
2014-05-27,74.174934,74.292152,73.633904,73.877365,67.80888399999999,2493800
2014-05-28,73.94049100000001,74.12984499999999,73.35436999999999,73.823265,67.759209,2387800
2014-05-29,74.156898,74.210999,73.570786,74.012627,67.933022,3833000
2014-05-30,73.760147,73.949501,73.49865,73.823265,67.759209,3980500
2014-06-02,74.699997,75.300003,73.790001,74.190002,68.09584,4134100
2014-06-03,74.269997,76.050003,73.900002,76.019997,69.775497,4755900
2014-06-04,75.900002,76.550003,75.25,76.309998,70.041679,4764200
2014-06-05,76.709999,76.779999,76.0,76.25,69.986595,2808600
2014-06-06,76.699997,77.209999,76.519997,77.139999,70.803513,2023900
2014-06-09,77.160004,78.489998,77.160004,78.059998,71.64793399999999,3126300
2014-06-10,77.93,78.650002,77.83000200000001,78.459999,72.015068,2952500
2014-06-11,76.910004,76.910004,75.889999,76.379997,70.51937099999999,4928500
2014-06-12,76.709999,77.41999799999999,76.58000200000001,77.059998,71.147209,3664000
2014-06-13,77.519997,77.589996,76.779999,77.540001,71.590393,2617300
2014-06-16,77.5,78.25,77.370003,77.839996,71.86734799999999,2522500
2014-06-17,77.559998,78.199997,77.400002,77.91999799999999,71.94120799999999,2199900
2014-06-18,77.610001,78.029999,77.0,77.970001,71.987381,2899000
2014-06-19,78.08000200000001,78.480003,77.360001,78.269997,72.264359,2838800
2014-06-20,78.129997,79.58000200000001,78.029999,79.58000200000001,73.473839,3972600
2014-06-23,79.599998,80.5,79.559998,80.370003,74.203224,2470700
2014-06-24,80.129997,80.91999799999999,79.440002,79.540001,73.43690500000001,4290100
2014-06-25,79.589996,80.870003,79.290001,80.800003,74.600235,3538100
2014-06-26,80.800003,81.190002,80.43,80.949997,74.738731,2687400
2014-06-27,80.879997,82.690002,80.699997,82.629997,76.28981,4374300
2014-06-30,82.610001,82.75,82.010002,82.349998,76.03130300000001,3411900
2014-07-01,82.660004,82.769997,81.800003,82.410004,76.0867,2738200
2014-07-02,82.389999,82.870003,82.160004,82.610001,76.271362,2360300
2014-07-03,82.480003,83.040001,82.18,83.019997,76.649902,1430800
2014-07-07,82.809998,83.230003,82.610001,83.139999,76.760674,2342800
2014-07-08,82.559998,83.32,82.5,83.139999,76.760674,2889000
2014-07-09,83.139999,84.66999799999999,83.08000200000001,84.5,78.016335,3297800
2014-07-10,83.559998,83.769997,82.760002,83.360001,76.963791,3699100
2014-07-11,83.279999,83.300003,82.089996,82.75,76.400604,2824400
2014-07-14,83.120003,83.760002,83.07,83.75,77.323875,1919200
2014-07-15,83.440002,84.099998,82.900002,83.879997,77.443916,3391900
2014-07-16,84.25,85.470001,84.139999,85.360001,78.810349,3563900
2014-07-17,85.199997,85.75,84.400002,84.599998,78.10865799999999,2714400
2014-07-18,84.589996,85.449997,84.360001,85.449997,78.89344,3178500
2014-07-21,85.160004,85.760002,85.110001,85.58000200000001,79.01346600000001,2507900
2014-07-22,85.849998,86.339996,85.800003,86.029999,79.42894,2536000
2014-07-23,86.120003,86.300003,85.059998,86.18,79.567421,3123900
2014-07-24,86.129997,86.410004,85.07,85.449997,78.89344,3306900
2014-07-25,85.0,85.389999,84.779999,85.16999799999999,78.634911,2611400
2014-07-28,85.16999799999999,85.199997,83.790001,84.699997,78.200981,4034800
2014-07-29,85.739998,85.790001,82.91999799999999,83.410004,77.009964,4670700
2014-07-30,83.0,83.449997,81.730003,81.730003,75.458878,5051000
2014-07-31,81.300003,81.93,80.900002,81.040001,74.8218,4249200
2014-08-01,80.529999,81.599998,80.300003,81.089996,74.86797299999999,3567000
2014-08-04,81.089996,82.989998,80.519997,82.870003,76.511414,3384100
2014-08-05,82.559998,82.559998,80.760002,81.559998,75.301918,3580300
2014-08-06,81.16999799999999,82.709999,81.139999,82.010002,75.7174,2724900
2014-08-07,82.18,82.720001,81.309998,81.639999,75.375771,2496000
2014-08-08,81.760002,82.379997,81.410004,82.309998,75.994362,4121000
2014-08-11,82.5,82.889999,81.870003,81.970001,75.68046600000001,2452000
2014-08-12,81.739998,82.449997,81.57,81.889999,75.60659799999999,2081900
2014-08-13,82.349998,82.83000200000001,82.099998,82.220001,75.91127,1637200
2014-08-14,82.290001,82.699997,80.550003,80.769997,74.572525,2745300
2014-08-15,81.139999,82.199997,81.139999,82.110001,75.809708,2780500
2014-08-18,82.699997,82.860001,82.010002,82.489998,76.160561,2124500
2014-08-19,82.529999,84.139999,82.449997,83.620003,77.20385,3039000
2014-08-20,83.099998,83.870003,82.480003,83.839996,77.40696700000001,2279600
2014-08-21,84.0,84.639999,83.300003,84.410004,77.933235,2543600
2014-08-22,84.18,84.32,83.519997,84.0,77.55468,2246800
2014-08-25,84.199997,84.790001,83.760002,84.66999799999999,78.173271,2097300
2014-08-26,84.82,85.959999,84.779999,84.910004,78.394867,2193000
2014-08-27,85.139999,85.75,84.300003,85.620003,79.0504,1736700
2014-08-28,85.16999799999999,85.730003,84.690002,85.41999799999999,78.86573800000001,1847800
2014-08-29,85.550003,86.459999,85.209999,86.43,79.798248,2116900
2014-09-02,86.5,86.550003,84.199997,84.629997,78.13634499999999,3297100
2014-09-03,85.339996,85.709999,85.07,85.129997,78.597992,2095900
2014-09-04,85.160004,85.25,83.190002,83.629997,77.213081,3715400
2014-09-05,83.629997,83.889999,82.25,83.550003,77.13922099999999,2911900
2014-09-08,83.199997,83.199997,81.800003,82.629997,76.28981,2562800
2014-09-09,82.5,82.690002,81.209999,81.75,75.47734799999999,3812200
2014-09-10,81.269997,81.510002,80.139999,81.489998,75.663048,4836700
2014-09-11,80.959999,82.529999,80.800003,82.489998,76.591522,3131200
2014-09-12,82.150002,82.16999799999999,80.309998,80.639999,74.87380999999999,3220100
2014-09-15,80.779999,81.529999,80.300003,81.300003,75.486618,2816000
2014-09-16,81.300003,82.860001,81.18,82.349998,76.461533,2713700
2014-09-17,82.730003,82.769997,80.43,80.910004,75.124527,3451200
2014-09-18,81.120003,81.349998,80.269997,80.589996,74.827377,2435700
2014-09-19,80.980003,81.190002,80.160004,80.230003,74.493126,4738600
2014-09-22,80.150002,80.33000200000001,78.120003,78.699997,73.07254,4079800
2014-09-23,78.650002,79.050003,78.239998,78.82,73.183952,3389300
2014-09-24,78.839996,79.400002,77.650002,78.860001,73.22110699999999,3643400
2014-09-25,78.849998,78.91999799999999,77.300003,77.93,72.357597,3545000
2014-09-26,78.139999,78.83000200000001,77.58000200000001,78.5,72.886841,2792900
2014-09-29,77.739998,78.260002,77.050003,78.099998,72.51544200000001,2639800
2014-09-30,78.209999,78.410004,75.230003,76.099998,70.658455,8965300
2014-10-01,76.199997,76.730003,74.089996,74.540001,69.209991,6559200
2014-10-02,74.720001,75.209999,72.889999,74.190002,68.88503299999999,6760300
2014-10-03,74.410004,74.41999799999999,72.940002,73.5,68.244362,4436800
2014-10-06,73.629997,74.25,73.110001,73.540001,68.281509,4300600
2014-10-07,73.269997,74.93,73.16999799999999,73.690002,68.420776,4800400
2014-10-08,73.059998,73.970001,71.25,73.93,68.64361600000001,6261300
2014-10-09,73.489998,73.690002,71.029999,71.339996,66.23880799999999,5253900
2014-10-10,71.440002,72.150002,69.769997,70.32,65.291756,5695300
2014-10-13,70.309998,71.260002,67.93,68.050003,63.184067000000006,5221000
2014-10-14,68.110001,70.08000200000001,67.57,68.5,63.601893999999994,5534000
2014-10-15,67.66999799999999,70.209999,67.25,69.970001,64.966766,6767800
2014-10-16,68.260002,71.629997,67.940002,71.209999,66.118103,5472300
2014-10-17,71.66999799999999,72.900002,69.459999,70.440002,65.403175,5420800
2014-10-20,70.5,71.08000200000001,69.510002,70.980003,65.904556,3580300
2014-10-21,71.800003,73.540001,71.459999,73.349998,68.10508,3669000
2014-10-22,73.589996,73.809998,71.339996,71.440002,66.331665,3324800
2014-10-23,72.629997,74.43,71.989998,73.650002,68.38362099999999,4212100
2014-10-24,73.41999799999999,73.93,72.309998,73.519997,68.262924,2736600
2014-10-27,72.230003,72.239998,70.349998,71.029999,65.950974,4565400
2014-10-28,71.800003,73.33000200000001,71.099998,73.08000200000001,67.854385,3258900
2014-10-29,73.970001,74.650002,71.970001,72.730003,67.529411,3899200
2014-10-30,70.849998,72.730003,69.75,70.760002,65.70030200000001,6963700
2014-10-31,71.300003,72.720001,69.900002,72.639999,67.445862,5631100
2014-11-03,71.970001,72.599998,70.349998,70.720001,65.663139,5806800
2014-11-04,69.809998,69.910004,68.230003,69.139999,64.196129,4450400
2014-11-05,69.610001,71.860001,69.139999,71.559998,66.44309200000001,4789300
2014-11-06,70.75,72.91999799999999,70.5,72.870003,67.65941600000001,5430900
2014-11-07,72.739998,74.370003,72.610001,73.260002,68.02153,4938600
2014-11-10,74.099998,74.650002,72.949997,73.519997,68.262924,5213800
2014-11-11,73.489998,73.599998,72.269997,73.099998,67.872955,5481200
2014-11-12,72.540001,73.970001,72.160004,73.0,67.780113,3691200
2014-11-13,72.75,72.779999,70.260002,71.519997,66.405952,5734500
2014-11-14,71.900002,72.239998,70.040001,71.339996,66.23880799999999,4540300
2014-11-17,71.129997,72.260002,71.050003,71.82,66.684502,4461500
2014-11-18,71.839996,72.58000200000001,71.470001,72.050003,66.898064,3271800
2014-11-19,72.0,72.709999,71.239998,71.489998,66.378075,4450300
2014-11-20,71.620003,72.589996,71.43,72.360001,67.18588299999999,3239600
2014-11-21,73.550003,74.050003,72.559998,73.82,68.541466,3617300
2014-11-24,73.860001,74.199997,73.08000200000001,73.550003,68.29079399999999,3827100
2014-11-25,73.870003,74.190002,72.260002,72.459999,67.278725,3495200
2014-11-26,72.160004,72.440002,71.230003,71.290001,66.19238299999999,4598400
2014-11-28,67.760002,67.980003,65.610001,67.040001,62.246281,7648500
2014-12-01,66.089996,66.900002,65.0,66.459999,61.707756,8213700
2014-12-02,66.16999799999999,67.440002,65.790001,66.599998,61.837738,4871400
2014-12-03,66.57,67.739998,66.0,67.58000200000001,63.184082,4356300
2014-12-04,66.790001,67.91999799999999,65.32,67.349998,62.969035999999996,6543800
2014-12-05,66.709999,67.620003,66.019997,66.889999,62.538963,4511600
2014-12-08,65.989998,66.0,63.630001,63.779999,59.631252,7594700
2014-12-09,63.75,65.150002,63.400002,64.93,60.706455000000005,6015900
2014-12-10,63.84,63.939999,62.560001,63.080002,58.976803000000004,5458500
2014-12-11,62.98,64.620003,62.689999,63.009997999999996,58.911354,4628300
2014-12-12,62.32,62.5,60.880001,61.549999,57.546321999999996,5578300
2014-12-15,62.150002,62.939999,61.630001,61.93,57.901596,4882200
2014-12-16,61.560001,64.120003,60.91,62.34,58.28493100000001,7536700
2014-12-17,62.369999,65.040001,62.310001,64.019997,59.85564,6257800
2014-12-18,65.690002,65.879997,63.77,65.269997,61.024342000000004,4923000
2014-12-19,66.150002,67.099998,65.029999,67.07,62.70726,7265800
2014-12-22,66.139999,66.300003,64.82,66.279999,61.968639,4581100
2014-12-23,66.959999,67.209999,66.0,66.480003,62.155632,4092100
2014-12-24,66.389999,66.769997,65.220001,66.18,61.875153000000005,2433900
2014-12-26,66.709999,67.269997,66.370003,66.699997,62.36131999999999,2273300
2014-12-29,67.230003,67.589996,66.57,66.800003,62.454823,3379200
2014-12-30,66.629997,67.010002,65.949997,66.25,61.940594,2568600
2014-12-31,65.849998,66.360001,64.900002,65.529999,61.267421999999996,2859000
2015-01-02,64.970001,66.019997,64.639999,65.489998,61.23001899999999,3232800
2015-01-05,64.599998,64.599998,61.389998999999996,62.5,58.434521,6706000
