Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,61.279999,61.580002,60.919998,61.07,54.344776,1526300
2014-01-02,60.98,61.240002000000004,60.549999,60.810001,54.113411,1830500
2014-01-03,60.990002000000004,61.080002,60.540001000000004,60.580002,53.908733,1413700
2014-01-06,60.790001000000004,60.790001000000004,59.880001,60.25,53.615074,1989200
2014-01-07,60.619999,60.98,60.380001,60.799999,54.104510999999995,1762000
2014-01-08,60.77,60.77,60.029999,60.18,53.552792000000004,2058700
2014-01-09,60.220001,60.470001,59.84,60.279999,53.641769,1525800
2014-01-10,60.389998999999996,60.84,60.389998999999996,60.779999,54.086707999999994,1046600
2014-01-13,60.650002,61.259997999999996,60.380001,60.43,53.775265000000005,1732500
2014-01-14,60.549999,61.220001,60.509997999999996,60.889998999999996,54.184597,1845600
2014-01-15,61.02,61.360001000000004,60.580002,61.099998,54.371475,1447000
2014-01-16,60.849998,61.299999,60.77,61.290001000000004,54.54055,1522100
2014-01-17,61.27,61.27,60.380001,60.470001,53.810852000000004,2113500
2014-01-21,60.959998999999996,61.110001000000004,60.560001,60.759997999999996,54.068913,1143400
2014-01-22,60.759997999999996,61.110001000000004,60.27,61.009997999999996,54.291385999999996,1519300
2014-01-23,60.779999,60.830002,60.25,60.5,53.837555,1026100
2014-01-24,60.360001000000004,60.580002,59.830002,59.830002,53.241333,1939500
2014-01-27,59.830002,60.25,59.75,59.860001000000004,53.268028,1399800
2014-01-28,59.990002000000004,60.389998999999996,59.720001,60.029999,53.419307999999994,1909700
2014-01-29,59.880001,59.880001,58.119999,58.369999,51.942112,3133200
2014-01-30,58.689999,58.849998,57.939999,58.130001,51.728539000000005,2840800
2014-01-31,57.650002,58.389998999999996,57.509997999999996,57.98,51.595058,2376800
2014-02-03,58.009997999999996,58.150002,56.810001,56.900002,50.633998999999996,2548100
2014-02-04,57.110001000000004,57.43,56.880001,57.259997999999996,50.954342,2468900
2014-02-05,57.200001,57.75,57.0,57.369999,51.052231,3137000
2014-02-06,57.0,57.82,55.689999,57.740002000000004,51.381496000000006,6284700
2014-02-07,58.0,58.57,57.75,58.360001000000004,51.933208,3129700
2014-02-10,58.360001000000004,59.349998,58.34,59.330002,52.796406000000005,3306600
2014-02-11,58.849998,59.919998,58.849998,59.869999,53.276917000000005,3487900
2014-02-12,59.77,60.110001000000004,59.189999,59.41,52.867592,2793200
2014-02-13,59.23,59.509997999999996,59.099998,59.48,52.929874,2656900
2014-02-14,59.709998999999996,60.259997999999996,59.549999,60.189999,53.56168,1629100
2014-02-18,60.189999,60.279999,59.720001,60.119999,53.499393000000005,1359900
2014-02-19,60.16,60.27,59.639998999999996,59.73,53.15234399999999,2415700
2014-02-20,59.619999,60.330002,59.439999,60.240002000000004,53.606173999999996,1787800
2014-02-21,60.139998999999996,60.43,59.93,59.950001,53.348114,1293500
2014-02-24,60.490002000000004,60.93,60.139998999999996,60.709998999999996,54.024426,2025900
2014-02-25,60.77,61.259997999999996,60.66,60.82,54.122303,2653500
2014-02-26,60.869999,61.110001000000004,60.310001,60.330002,53.686279000000006,2113900
2014-02-27,60.130001,60.400002,59.790001000000004,60.16,53.53498100000001,2152600
2014-02-28,60.259997999999996,60.98,60.16,60.689999,54.006626000000004,1872600
2014-03-03,60.34,60.759997999999996,60.099998,60.669998,53.988831000000005,2009200
2014-03-04,60.540001000000004,61.330002,60.509997999999996,61.259997999999996,54.93034,2508100
2014-03-05,61.279999,61.450001,60.919998,61.279999,54.948265,2132300
2014-03-06,61.290001000000004,61.490002000000004,61.07,61.43,55.082767000000004,2137500
2014-03-07,61.470001,61.599998,61.209998999999996,61.599998,55.235209999999995,1629500
2014-03-10,61.599998,61.779999,61.299999,61.68,55.306945999999996,1331100
2014-03-11,61.650002,61.939999,61.529999,61.700001,55.324879,1437300
2014-03-12,61.5,62.110001000000004,61.369999,62.07,55.656651000000004,1365800
2014-03-13,62.189999,62.25,61.73,61.98,55.575935,1563200
2014-03-14,61.59,61.779999,60.860001000000004,60.900002,54.607533,2356500
2014-03-17,61.259997999999996,61.48,60.82,60.849998,54.562702,1799100
2014-03-18,61.07,62.009997999999996,60.900002,61.849998,55.459385,2682400
2014-03-19,61.849998,62.32,61.580002,61.73,55.351772,3380900
2014-03-20,61.639998999999996,62.0,61.52,61.880001,55.486267000000005,1268800
2014-03-21,62.330002,62.43,61.560001,61.580002,55.21726999999999,1747100
2014-03-24,61.68,61.93,61.380001,61.400002,55.05587,1109500
2014-03-25,61.709998999999996,61.990002000000004,61.09,61.630001,55.262108,1063400
2014-03-26,62.09,62.09,61.599998,61.689999,55.315899,856000
2014-03-27,61.91,62.029999,61.669998,61.759997999999996,55.378666,885600
2014-03-28,62.0,62.25,61.849998,62.130001,55.71044200000001,925000
2014-03-31,62.360001000000004,62.75,62.18,62.709998999999996,56.230518000000004,1377800
2014-04-01,62.470001,62.759997999999996,62.310001,62.619999,56.149806999999996,1555500
